title,image,upc,price,url
Assorted Christmas Greeting Cards with 10 Song Misprint CD Included,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Assorted-Christmas-Greeting-Cards-with-10-Song-Misprint-CD-Included-600x600.jpg,UPC: 672299320505,$0.32,https://www.hjcloseouts.com/product/assorted-christmas-greeting-cards-with-10-song-misprint-cd-included/
Wholesale Plastic Translucent CD Cleaner,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Wholesale-Plastic-Translucent-CD-Cleaner-600x600.jpg,UPC: 672299064584,$0.19,https://www.hjcloseouts.com/product/wholesale-plastic-translucent-cd-cleaner/
Wholesale American Greetings Fabric Wrap with Ribbon Tie and Gift Card,https://image.hjcloseouts.com/wp-content/uploads/2019/08/American-Greetings-Fabric-Wrap-with-Ribbon-Tie-and-Gift-Card-600x600.jpg,UPC: 672299378780,$0.35,https://www.hjcloseouts.com/product/wholesale-american-greetings-fabric-wrap-with-ribbon-tie-and-gift-card/
Wholesale Misprint Christmas Song CD,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Closeout-Inventory-Misprint-Christmas-Song-CD-600x600.jpg,UPC: 672299113794,$0.15,https://www.hjcloseouts.com/product/wholesale-misprint-christmas-song-cd-2/
"Wholesale Funny, Rude Novelty Assorted Bumper Stickers",https://image.hjcloseouts.com/wp-content/uploads/2019/08/Wholesale-Funny-Rude-Novelty-Assorted-Bumper-Stickers-600x600.jpg,UPC: 672299117549,$0.10,https://www.hjcloseouts.com/product/wholesale-funny-rude-novelty-assorted-bumper-stickers/
Wholesale EnvyPak Clear 12″ x 9″ Polypropylene Photo Envelope,https://image.hjcloseouts.com/wp-content/uploads/2019/08/EnvyPak-Clear-12x9-Polypropylene-Photo-Envelope-600x600.jpg,UPC: 672299480476,$0.10,https://www.hjcloseouts.com/product/wholesale-envypak-clear-12-x-9-polypropylene-photo-envelope/
Wholesale Blank Yellow Gel Pen,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Wholesale-Distributor-Blank-Yellow-Gel-Pen-600x600.jpg,UPC: 672299233140,$0.13,https://www.hjcloseouts.com/product/wholesale-blank-yellow-gel-pen/
Wholesale Assorted Tennis Greeting Cards by Michael Cassidy,https://image.hjcloseouts.com/wp-content/uploads/2019/09/Assorted-Tennis-Greeting-Cards-by-Michael-Cassidy-600x600.jpg,UPC: 672299273634,$0.15,https://www.hjcloseouts.com/product/wholesale-assorted-tennis-greeting-cards-by-michael-cassidy/
Wholesale Assorted Indian Greeting Cards by Michael Cassidy,https://image.hjcloseouts.com/wp-content/uploads/2019/09/Wholesale-Assorted-Indian-Greeting-Cards-by-Michael-Cassidy-600x600.jpg,UPC: 672299298668,$0.15,https://www.hjcloseouts.com/product/wholesale-assorted-indian-greeting-cards-by-michael-cassidy/
Wholesale Assorted Tahitian Greeting Cards by Michael Cassidy,https://image.hjcloseouts.com/wp-content/uploads/2019/09/Wholesale-Assorted-Tahitian-Greeting-Cards-by-Michael-Cassidy-600x600.jpg,UPC: 672299035942,$0.15,https://www.hjcloseouts.com/product/wholesale-assorted-tahitian-greeting-cards-by-michael-cassidy/
Wholesale Assorted Funny Novelty Stickers,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Wholesale-Inventory-Assorted-Funny-Novelty-Stickers-600x600.jpg,UPC: 672299271326,$0.13,https://www.hjcloseouts.com/product/wholesale-assorted-funny-novelty-stickers/
Wholesale Assorted 3D Mini Cartoon Girl Puzzles,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Amusement-or-Carnival-Closeouts-3D-Mini-Cartoon-Girl-Puzzles-600x600.jpg,UPC: 672299354937,$0.15,https://www.hjcloseouts.com/product/wholesale-assorted-3d-mini-cartoon-girl-puzzles/
White Satin Pre-tied Ribbon,https://image.hjcloseouts.com/wp-content/uploads/2019/09/White-Satin-Pre-tied-Ribbon-600x600.jpg,UPC: 672299092259,$0.10,https://www.hjcloseouts.com/product/white-satin-pre-tied-ribbon/
Vertical Top Load Badge Holder w/ Clip for Convention ID Cards,https://image.hjcloseouts.com/wp-content/uploads/2019/08/capturedimage_2016-07-13-09-05-11-2505341-600x600.png,UPC: 672299419902,$0.15,https://www.hjcloseouts.com/product/vertical-top-load-badge-holder-w-clip-for-convention-id-cards/
Thin Glossy Silver Envelope,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Thin-Glossy-Silver-Envelope-600x600.jpg,UPC: 672299255630,$0.13,https://www.hjcloseouts.com/product/thin-glossy-silver-envelope/
Pallet Deal of 5000 Pieces – Adjustable Measuring Spoon – Measures all in 1 Spoon,https://image.hjcloseouts.com/wp-content/uploads/2019/08/spoon1-scaled-600x600.jpg,UPC: 672299407541,$0.10,https://www.hjcloseouts.com/product/pallet-deal-of-5000-pieces-adjustable-measuring-spoon-measures-all-in-1-spoon/
"Pallet Deal of 11,520 Pieces – Topps MLB Baseball Legends Dual Pocket Folders",https://image.hjcloseouts.com/wp-content/uploads/2019/08/topps6-600x600.jpg,UPC: 672299310858,$0.10,https://www.hjcloseouts.com/product/pallet-deal-of-11520-pieces-topps-mlb-baseball-legends-dual-pocket-folders/
"Pallet Deal of 20,000 Pieces – Wholesale Support Our Troops Patriotic 8″ Ribbon Magnet (Made in the USA) – Item#RWB",https://image.hjcloseouts.com/wp-content/uploads/2019/08/supporttroopsrwb-1-600x600.jpg,UPC: 672299143944,$0.15,https://www.hjcloseouts.com/product/pallet-deal-of-20000-pieces-wholesale-support-our-troops-patriotic-8%e2%80%b3-ribbon-magnet-made-in-the-usa-itemrwb/
Misprint Claw Style Metal Bottle Opener with Key Ring,https://image.hjcloseouts.com/wp-content/uploads/2019/08/clawopener-600x600.jpg,UPC: 672299273054,$0.15,https://www.hjcloseouts.com/product/misprint-claw-style-metal-bottle-opener-with-key-ring/
Gummed White Business Security Envelopes – Standard Size 4 1⁄8″ x 9 1⁄2″,https://image.hjcloseouts.com/wp-content/uploads/2019/08/whiteenvelope-600x600.jpg,UPC: 672299350779,$0.030,https://www.hjcloseouts.com/product/gummed-white-business-security-envelopes-standard-size-4-1%e2%81%848-x-9-1%e2%81%842/
"Crayons In Bulk 2-Pack (Red, Yellow, Blue & Green)",https://image.hjcloseouts.com/wp-content/uploads/2019/08/crayomslsm-600x600.jpg,UPC: 672299206717,$0.060,https://www.hjcloseouts.com/product/crayons-in-bulk-2-pack-red-yellow-blue-green/
Cooking Club of America Measure Conversion Magnet Item#110714,https://image.hjcloseouts.com/wp-content/uploads/2019/08/measuremagnet-600x600.jpg,UPC: 672299071773,$0.10,https://www.hjcloseouts.com/product/cooking-club-of-america-measure-conversion-magnet-item110714/
Pack of 6 – Cooking Club of America Recipe Note Cards – Only 15 Cents/Pack Item#120314,https://image.hjcloseouts.com/wp-content/uploads/2019/08/recipenotecard1-600x600.jpg,UPC: 672299020818,$0.15,https://www.hjcloseouts.com/product/pack-of-6-cooking-club-of-america-recipe-note-cards-only-15-cents-pack-item120314/
Mini Garden Metal Tool Rake with Wooden Handle,https://image.hjcloseouts.com/wp-content/uploads/2019/09/minigardenrake-scaled-600x600.jpg,UPC: 672299284838,$0.30,https://www.hjcloseouts.com/product/mini-garden-metal-tool-rake-with-wooden-handle/
BULK LOT PRICE! Vertical Top Load Badge Holder w/ Clip for Convention ID Cards,https://image.hjcloseouts.com/wp-content/uploads/2019/08/capturedimage_2016-07-13-09-05-11-2505341-600x600.png,UPC: 672299156487,$0.12,https://www.hjcloseouts.com/product/bulk-lot-price-vertical-top-load-badge-holder-w-clip-for-convention-id-cards/
Bulk Lot Price! – Misprint Letter Openers – Oval Style Item#102414,https://image.hjcloseouts.com/wp-content/uploads/2019/08/letteropeners-600x600.jpg,UPC: 672299195691,$0.10,https://www.hjcloseouts.com/product/bulk-lot-price-misprint-letter-openers-oval-style-item102414/
Bulk Lot Price! – Misprint Imprinted Mini Spiral Notebooks Item#081879,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Misprint-Imprinted-Mini-Spiral-Notebooks-600x600.jpg,UPC: 672299023413,$0.15,https://www.hjcloseouts.com/product/bulk-lot-price-misprint-imprinted-mini-spiral-notebooks-item081879/
BULK LOT PRICE! – Assorted Truth or Dare Magnets,https://image.hjcloseouts.com/wp-content/uploads/2019/09/Wholesale-Assorted-Truth-or-Dare-Magnets-600x600.jpg,UPC: ,$0.13,https://www.hjcloseouts.com/product/bulk-lot-price-assorted-truth-or-dare-magnets-2/
Bulk Lot Price! – Assorted Misprint Handy Hugger Can Cooler Koozies,https://image.hjcloseouts.com/wp-content/uploads/2019/08/misprintkoozies-600x600.jpg,UPC: 672299222847,$0.15,https://www.hjcloseouts.com/product/bulk-lot-price-assorted-misprint-handy-hugger-can-cooler-koozies/
Assorted Truth or Dare Magnets,https://image.hjcloseouts.com/wp-content/uploads/2019/09/Wholesale-Assorted-Truth-or-Dare-Magnets-600x600.jpg,UPC: ,$0.23,https://www.hjcloseouts.com/product/assorted-truth-or-dare-magnets/
11 lbs of Assorted Misprinted keychains,https://image.hjcloseouts.com/wp-content/uploads/2019/08/11-lbs-of-Assorted-Misprinted-Keychains-600x600.jpg,UPC: 672299206168,$0.088,https://www.hjcloseouts.com/product/11-lbs-of-assorted-misprinted-keychains/
Blue Waterproof Ice Scraper Mitt,https://image.hjcloseouts.com/wp-content/uploads/2019/08/icescraperglove-600x600.jpg,UPC: 672299420311,$2.50,https://www.hjcloseouts.com/product/blue-waterproof-ice-scraper-mitt/
BULK LOT PRICE! – Zubii – Great Assortment of Girls Kids Boutique Fashion Socks – Mixed Sizes,https://image.hjcloseouts.com/wp-content/uploads/2019/08/socksasst-600x600.jpg,UPC: 672299127234,$0.38,https://www.hjcloseouts.com/product/bulk-lot-price-zubii-great-assortment-of-girls-kids-boutique-fashion-socks-mixed-sizes/
HONNS MARYJANE LAMBSKIN PINK CAMO GLOVES,https://image.hjcloseouts.com/wp-content/uploads/2019/09/honnspinkcamo-600x600.jpg,UPC: 672299280335,$12.00,https://www.hjcloseouts.com/product/honns-maryjane-lambskin-pink-camo-gloves/
Bulk Lot Price! – Great Assortment Cherrydale Farms Women’s Fashion Jewelry,https://image.hjcloseouts.com/wp-content/uploads/2019/10/Assorted_Jewelry1-600x600.jpg,UPC: 672299427181,$0.50,https://www.hjcloseouts.com/product/bulk-lot-price-great-assortment-cherrydale-farms-womens-fashion-jewelry/
Licensed “The Joker” Batman Dc Comics Hacky Sack Knit Bag,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Batman-Joker-Hacky-Sack-1-600x600.jpg,UPC: 672299103122,$1.50,https://www.hjcloseouts.com/product/licensed-the-joker-batman-dc-comics-hacky-sack-knit-bag-2/
Evelots – Large 4 Foot Paw Print Pet Fleece Blanket – Ash Grey,https://image.hjcloseouts.com/wp-content/uploads/2019/10/evelotsgrey-600x600.jpg,UPC: 672299007390,$4.00,https://www.hjcloseouts.com/product/evelots-large-5-foot-paw-print-pet-fleece-blanket-ash-grey/
Bulk Assorted Color Shatter Resistant Christmas Ornaments – Minor Blemishes,https://image.hjcloseouts.com/wp-content/uploads/2019/11/ornaments-600x600.jpg,UPC: 672299234611,$0.40,https://www.hjcloseouts.com/product/bulk-assorted-color-shatter-resistant-christmas-ornaments-minor-blemishes-4/
Olivia Moss Dazzling Sparkle (5-Pack) Hair Ties – Only 45 Cents/Pack,https://image.hjcloseouts.com/wp-content/uploads/2019/10/oliviamosshairties-600x600.jpg,UPC: 672299470873,$0.45,https://www.hjcloseouts.com/product/olivia-moss-dazzling-sparkle-5-pack-hair-ties-only-45-cents-pack/
Electronic Fast Hair Straightener with Detangling Brush – up to 446 Degrees – Red,https://image.hjcloseouts.com/wp-content/uploads/2019/08/hairstraightenerred-600x600.jpg,UPC: 672299207219,$6.50,https://www.hjcloseouts.com/product/electronic-fast-hair-straightener-with-detangling-brush-up-to-446-degrees-red/
Our K9 Dog Training Clicker Kit – Includes 6 X Dog Training Clickers (Bonus Whistle Included) – Only $5.00/Set,https://image.hjcloseouts.com/wp-content/uploads/2021/01/dogclickers-600x600.jpeg,UPC: ,$4.00,https://www.hjcloseouts.com/product/our-k9-dog-training-clicker-kit-includes-6-x-dog-training-clickers-only-5-00-set/
Pack of 12 Pair – 24K Golden Glow Collagen Under Eye Mask Puffy Eyes Treatment – Only $3.00/Pack,https://image.hjcloseouts.com/wp-content/uploads/2021/01/goldenglow-600x600.jpg,UPC: 742185231113,$3.00,https://www.hjcloseouts.com/product/pack-of-12-pair-24k-golden-glow-collagen-under-eye-mask-puffy-eyes-treatment-only-2-50-pack/
3-Piece Collapsible Reusable Folding Straw/Brush Set with Case,https://image.hjcloseouts.com/wp-content/uploads/2021/01/straws-600x600.jpg,UPC: ,$1.50,https://www.hjcloseouts.com/product/3-piece-collapsible-reusable-folding-straw-brush-set-with-case/
Our K9 Training Made Easy Snuffle Mat for Dogs – Super Large Size 31″ x 19″,https://image.hjcloseouts.com/wp-content/uploads/2021/01/snuffle-600x600.jpg,UPC: ,$9.00,https://www.hjcloseouts.com/product/our-k9-training-made-easy-snuffle-mat-for-dogs-super-large-size-31-x-19/
Olivia Moss Dazzling Sparkle (3-Pack) Headbands – Only 45 Cents/Pack,https://image.hjcloseouts.com/wp-content/uploads/2019/10/oliviamossheadbands-1-600x600.jpg,UPC: 672299344990,$0.45,https://www.hjcloseouts.com/product/olivia-moss-dazzling-sparkle-3-pack-headbands-only-45-cents-pack/
Tryit Style Translucent Green Barrel Plastic Pens – Blue Ink,https://image.hjcloseouts.com/wp-content/uploads/2021/02/tryitgreen-600x600.jpg,UPC: ,$0.10,https://www.hjcloseouts.com/product/tryit-style-translucent-green-barrel-plastic-pens-blue-ink/
Tryit Style Translucent Teal Barrel Plastic Pens – Blue Ink,https://image.hjcloseouts.com/wp-content/uploads/2021/02/tryitteal-scaled-600x600.jpg,UPC: ,$0.10,https://www.hjcloseouts.com/product/tryit-style-translucent-teal-barrel-plastic-pens-blue-ink/
"DG SPORTS 60 pieces party set (Whistles, Balloons, Bracelets, Rulers & Stamps) – Only $6.00/Set",https://image.hjcloseouts.com/wp-content/uploads/2021/02/dg60-600x600.jpg,UPC: 707486977047,$6.00,https://www.hjcloseouts.com/product/dg-sports-60-pieces-party-set-whistles-balloons-bracelets-rulers-stamps-only-6-00-set/
Tryit Style Translucent Orange Barrel Plastic Pens – Blue Ink,https://image.hjcloseouts.com/wp-content/uploads/2021/02/tryitorange-600x600.jpg,UPC: ,$0.10,https://www.hjcloseouts.com/product/tryit-style-translucent-orange-barrel-plastic-pens-blue-ink/
"DG Sports – 36-pcs Party Favors for Kids (Sunglasses, Whistles & Bracelets) – Only $6.00/Set",https://image.hjcloseouts.com/wp-content/uploads/2020/12/dgpartyset-600x600.jpeg,UPC: ,$6.00,https://www.hjcloseouts.com/product/dg-sports-36-pcs-party-favors-for-kids-sunglasses-whistles-bracelets-only-6-00-set-2/
DG Sports – Bulk Pack of 567 Piece Glow Stick Set with Connectors – Only $8.00/Set,https://image.hjcloseouts.com/wp-content/uploads/2021/02/dgglow-600x600.jpg,UPC: 090125929751,$8.00,https://www.hjcloseouts.com/product/dg-sports-bulk-pack-of-567-piece-glow-stick-set-with-connectors-only-8-00-set/
"DG Sports – 98-pcs Party Gift Favors Set for Kids (Glow Sticks, Whistles, Slap Bands, & Flashing Rings) – Only $8.00/Set",https://image.hjcloseouts.com/wp-content/uploads/2021/02/dg98-600x600.jpeg,UPC: ,$8.00,https://www.hjcloseouts.com/product/dg-sports-98-pcs-party-gift-favors-set-for-kids-glow-sticks-whistles-slap-bands-flashing-rings-only-8-00-set/
Heavy Duty Executive Knight – Style Metal Mechanical Pencil with Eraser,https://image.hjcloseouts.com/wp-content/uploads/2021/02/mechanicalpencil_InPixio-600x600.jpg,UPC: ,$2.00,https://www.hjcloseouts.com/product/heavy-duty-executive-knight-style-metal-mechanical-pencil-with-eraser/
Era Outfitters 5-Piece Massage Ball & Resistance Band Set,https://image.hjcloseouts.com/wp-content/uploads/2021/02/massageballset-600x600.jpg,UPC: 703123438957,$9.00,https://www.hjcloseouts.com/product/era-outfitters-5-piece-massage-ball-resistance-band-set/
"Katikidio Pets Dog Toy, Blue & White 2 Knot, Cotton Rope with Ball, 16 Inches, Ideal for Small and Medium Dogs",https://image.hjcloseouts.com/wp-content/uploads/2021/02/doggtennisball-600x600.jpg,UPC: 756970292180,$1.50,https://www.hjcloseouts.com/product/katikidio-pets-dog-toy-blue-white-2-knot-cotton-rope-with-ball-16-inches-ideal-for-small-and-medium-dogs/
LED-PEN – Terranova Triple function Light-Up LED Pull Cap Metal Ballpoint Pens,https://image.hjcloseouts.com/wp-content/uploads/2021/02/terranova11-600x600.jpg,UPC: ,$0.75,https://www.hjcloseouts.com/product/terranova-triple-function-light-up-led-pull-cap-metal-ballpoint-pens/
Hot and Cold Therapy Gel Beads Rectangle Pack,https://image.hjcloseouts.com/wp-content/uploads/2019/08/gelbeads-600x600.jpg,UPC: 672299435599,$1.30,https://www.hjcloseouts.com/product/hot-and-cold-therapy-gel-beads-rectangle-pack/
Justice Mermaid Headphones with Seashells Over-The-Ear,https://image.hjcloseouts.com/wp-content/uploads/2020/03/Jutice-mermaid-earphones1-600x600.jpg,UPC: ,$5.00,https://www.hjcloseouts.com/product/justice-mermaid-headphones-with-seashells-over-the-ear-3/
Pot Luck Mystery Closeout Pallet of Assorted Merchandise,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Closeout-Buys-Pallet-of-Assorted-Merchandise-600x600.jpg,UPC: 672299203266,$500.00,https://www.hjcloseouts.com/product/pot-luck-mystery-closeout-pallet-of-assorted-merchandise-4/
Wholesale Freedom Isnt Free Patriotic 8 Ribbon Magnet Item #444,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Freedom-Isnt-Free-Ribbon-Patriotic_Magnets-600x600.jpg,UPC: 672299125704,$0.36,https://www.hjcloseouts.com/product/wholesale-freedom-isnt-free-patriotic-8-ribbon-magnet-item-444/
Vita C Whip Vitamin C Serum Anti Aging Moisturizer (1 Oz.) by Essa,https://image.hjcloseouts.com/wp-content/uploads/2020/07/vitac-600x600.jpg,UPC: 635635569099,$7.00,https://www.hjcloseouts.com/product/vita-c-whip-vitamin-c-serum-anti-aging-moisturizer-by-essa/
Gift Wrap Scissor Mouse by Westcott,https://image.hjcloseouts.com/wp-content/uploads/2019/08/scissormouse2-600x600.jpg,UPC: 672299401662,$1.35,https://www.hjcloseouts.com/product/gift-wrap-scissor-mouse-by-westcott-2/
BAZIC Dual Blades Square Pencil/Crayon Sharpener,https://image.hjcloseouts.com/wp-content/uploads/2019/08/bazicpencilsharpener-600x600.jpg,UPC: 672299444836,$0.32,https://www.hjcloseouts.com/product/bazic-dual-blades-square-pencil-crayon-sharpener-2/
Misprint 2.25″Aluminum Carabiner Spring Clip Keychain with Strap,https://image.hjcloseouts.com/wp-content/uploads/2019/09/carabinertag-600x600.jpg,UPC: 672299248168,$0.27,https://www.hjcloseouts.com/product/misprint-2-25%e2%80%b3aluminum-carabiner-spring-clip-keychain-with-strap/
Micro Beauty Mini Pocket (10 Piece) Brush Set – 3″ Brushes – Only $2.50/Set,https://image.hjcloseouts.com/wp-content/uploads/2019/08/flatpackbeauty-Copy-600x600.jpg,UPC: 672299272507,$2.50,https://www.hjcloseouts.com/product/micro-beauty-mini-pocket-10-piece-brush-set-3-brushes-only-2-50-set/
Wholesale Support Our Troops Patriotic 8″ Ribbon Magnet Item#222,https://image.hjcloseouts.com/wp-content/uploads/2019/09/supporttroopscling-1-600x600.jpg,UPC: 672299019591,$0.36,https://www.hjcloseouts.com/product/wholesale-support-our-troops-patriotic-8-ribbon-magnet-item222/
DG Sports – 50-Pack of Jumbo Punching Ball Balloons – Only $4.00/Pack,https://image.hjcloseouts.com/wp-content/uploads/2020/11/punchballoons-600x600.jpg,UPC: 090125929850,$4.00,https://www.hjcloseouts.com/product/dg-sports-50-pack-of-jumbo-punching-ball-balloons-only-3-00-pack/
Dinosaurs (8-Pack) Educational Trading Cards – Only 50 Cents/Pack,https://image.hjcloseouts.com/wp-content/uploads/2019/08/boxed-Dinosaur-cards-1-600x600.jpg,UPC: 672299481459,$0.40,https://www.hjcloseouts.com/product/dinosaurs-8-pack-educational-trading-cards-only-50-cents-pack/
Assorted Caps High Quality Adjustable Blank Baseball Hats – Starting at $1.25 Each,https://image.hjcloseouts.com/wp-content/uploads/2019/08/baseballhats3-600x600.jpg,UPC: 672299172920,$1.25,https://www.hjcloseouts.com/product/assorted-caps-high-quality-adjustable-blank-baseball-hats-starting-at-1-25-each/
MEGALOVEMART Hammock Style Waterproof Dog Car Seat Cover,https://image.hjcloseouts.com/wp-content/uploads/2019/08/megalove5-600x600.jpg,UPC: 672299396005,$8.00,https://www.hjcloseouts.com/product/megalovemart-hammock-style-waterproof-dog-car-seat-cover/
Crayola 2-Pack Mini Journals by Hallmark – Only 30 Cents/Pack,https://image.hjcloseouts.com/wp-content/uploads/2019/08/crayola-notebookd-asst-2360x424-1-360x3191-600x600.jpg,UPC: 672299097865,$0.30,https://www.hjcloseouts.com/product/crayola-2-pack-mini-journals-by-hallmark-only-31-cents-pack/
Bulk Lot of Assorted Quality Blank Plastic Retractable Pens,https://image.hjcloseouts.com/wp-content/uploads/2020/01/plasticpens-600x600.jpg,UPC: ,$0.13,https://www.hjcloseouts.com/product/bulk-lot-of-assorted-quality-blank-plastic-retractable-pens/
Wholesale Licensed NCAA Oklahoma State Pack of Tissues,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Closeout-Licensed-NCAA-Oklahoma-State-Pack-of-Tissues-600x600.jpg,UPC: 672299221345,$0.45,https://www.hjcloseouts.com/product/wholesale-licensed-ncaa-oklahoma-state-pack-of-tissues-2/
Set of 2 – Cooks Works Taco Holder Holders (2-slots),https://image.hjcloseouts.com/wp-content/uploads/2019/12/tacoholder-600x600.jpg,UPC: 850667002073,$1.25,https://www.hjcloseouts.com/product/set-of-2-cooks-works-taco-holder-holders-2-slots/
Zenware Stainless Steel Barbecue Kabob Skewers and Rack Set for BBQ Shish Kebab,https://image.hjcloseouts.com/wp-content/uploads/2019/08/zenwarekabob3-600x600.jpg,UPC: 672299074217,$6.00,https://www.hjcloseouts.com/product/zenware-stainless-steel-barbecue-kabob-skewers-and-rack-set-for-bbq-shish-kebab/
Licensed NBA New York Knicks LED Lanyard Wand,https://image.hjcloseouts.com/wp-content/uploads/2020/02/knicks-600x600.jpg,UPC: ,$0.65,https://www.hjcloseouts.com/product/licensed-nba-new-york-knicks-led-lanyard-wand/
SunbeltGifts Fantasy Football Champ Wood Sign Decor – Item #4910-329,https://image.hjcloseouts.com/wp-content/uploads/2019/10/sunbeltgiftsfantasyfootballchampsign-600x600.jpg,UPC: 672299325814,$10.00,https://www.hjcloseouts.com/product/sunbeltgifts-fantasy-football-champ-wood-sign-decor-item-4910-329/
Que Bella Foaming Volcanic Ash Clay Sheet Mask 0.5oz,https://image.hjcloseouts.com/wp-content/uploads/2020/05/quebellafoaming-600x600.jpg,UPC: 5060242151934,$0.50,https://www.hjcloseouts.com/product/que-bella-foaming-volcanic-ash-clay-sheet-mask-0-5oz/
Wholesale Great Assortment of Women’s and Girls Hair Accessories,https://image.hjcloseouts.com/wp-content/uploads/2019/08/Wholesale-Health-Beauty-Great-Assortment-of-Womens-and-Girls-Hair-Accessories-600x600.jpg,UPC: 672299321823,$0.45,https://www.hjcloseouts.com/product/wholesale-great-assortment-of-womens-and-girls-hair-accessories-5/
Women’s Waist Cincher Body Shaper – Shapewear Thermo Compression by BeautyKo,https://image.hjcloseouts.com/wp-content/uploads/2020/01/cinchers1-600x600.jpg,UPC: ,$2.50,https://www.hjcloseouts.com/product/womens-waist-cincher-body-shaper-shapewear-thermo-compression-by-beautyko/
Snap-In Heart Photo Holder,https://image.hjcloseouts.com/wp-content/uploads/2019/08/heart-1-600x600.jpg,UPC: 672299477131,$0.20,https://www.hjcloseouts.com/product/snap-in-heart-photo-holder-2/
Floral Design Snap-Closure Coin Purse Wallet,https://image.hjcloseouts.com/wp-content/uploads/2019/08/H-and-J-Closeouts-Floral-Design-Snap-Closure-Coin-Purse-Wallet-600x600.jpg,UPC: 672299303959,$0.75,https://www.hjcloseouts.com/product/floral-design-snap-closure-coin-purse-wallet-2/
“Right on Time” Classic Watches – Pink,https://image.hjcloseouts.com/wp-content/uploads/2019/10/Bic-Graphics-pink-Watch-600x600.jpg,UPC: 672299335271,$2.25,https://www.hjcloseouts.com/product/right-on-time-classic-watches-pink-2/
“The Danny” Watch – Classic Watches with Rubber Band,https://image.hjcloseouts.com/wp-content/uploads/2019/08/dannywatch-600x600.jpg,UPC: 672299083523,$2.50,https://www.hjcloseouts.com/product/the-danny-watch-classic-watches-with-rubber-band/
“Right on Time” Classic Watches – White,https://image.hjcloseouts.com/wp-content/uploads/2019/10/Bic-Graphics-white-Watch-600x600.jpg,UPC: 672299257375,$2.25,https://www.hjcloseouts.com/product/right-on-time-classic-watches-white/
Ampad Leatherette Embossed 2-Pocket Folder – Yellow,https://image.hjcloseouts.com/wp-content/uploads/2019/08/folderyellow-600x600.jpg,UPC: 672299032552,$0.40,https://www.hjcloseouts.com/product/ampad-leatherette-embossed-2-pocket-folder-yellow/
2-Pack – Papermate American Blue Lead Woodcase Checking Pencils – Only 35 Cents/Pack,https://image.hjcloseouts.com/wp-content/uploads/2019/09/2-pack-pencils-600x600.jpg,UPC: 073640296102,$0.38,https://www.hjcloseouts.com/product/2-pack-papermate-american-blue-lead-woodcase-checking-pencils-only-35-cents-pack-2/
C-Line Fabric Hanging Strap Shop Ticket Holder – 12″ x 9″,https://image.hjcloseouts.com/wp-content/uploads/2021/01/c-line-600x600.jpg,UPC: ,$0.75,https://www.hjcloseouts.com/product/c-line-fabric-hanging-strap-shop-ticket-holder-12-x-9/
BAZIC Scale-Arm Compass w/ #2 Wood Pencil and Safety Blunt Tip,https://image.hjcloseouts.com/wp-content/uploads/2019/08/bazicompass-600x600.jpg,UPC: 672299030985,$0.50,https://www.hjcloseouts.com/product/bazic-scale-arm-compass-w-2-wood-pencil-and-safety-blunt-tip/
"Mead Dry Erase Board / Melamine Whiteboard, 3′ x 2′, Silver Aluminum Frame",https://image.hjcloseouts.com/wp-content/uploads/2021/01/mead-600x600.jpg,UPC: 034138437506,$12.00,https://www.hjcloseouts.com/product/mead-dry-erase-board-melamine-whiteboard-3-x-2-silver-aluminum-frame/
Novelty Assorted USB Memory Card Flash Drives – 8GB,https://image.hjcloseouts.com/wp-content/uploads/2020/11/flashdrivesnovelty-600x600.jpg,UPC: 739205301215,$3.00,https://www.hjcloseouts.com/product/novelty-assorted-usb-memory-card-flash-drives-8gb/
Right Gear Round Color Coding Labels – Pack of 576,https://image.hjcloseouts.com/wp-content/uploads/2019/11/colorcodinglabels-600x600.jpg,UPC: 739205711922,$0.40,https://www.hjcloseouts.com/product/right-gear-round-color-coding-labels-pack-of-576-2/
Right Gear 8-Pack ID Label Pack (3.75″ x 2.75″),https://image.hjcloseouts.com/wp-content/uploads/2019/11/rightgearidlabels-600x600.jpg,UPC: 739205711953,$0.40,https://www.hjcloseouts.com/product/right-gear-8-pack-id-label-pack-3-75-x-2-75/
Right Gear 5-Subject Binder Tabs,https://image.hjcloseouts.com/wp-content/uploads/2020/06/bindertabs2-scaled-600x600.jpg,UPC: 739205711779,$0.40,https://www.hjcloseouts.com/product/right-gear-5-subject-binder-tabs/
Right Gear 12.5″ x 9″ Acrylic Clip Board with Side Ruler,https://image.hjcloseouts.com/wp-content/uploads/2019/08/rightgearclipboard-600x600.jpg,UPC: 672299002876,$1.50,https://www.hjcloseouts.com/product/right-gear-12-5-x-9-acrylic-clip-board-with-side-ruler-2/
