id,name,sku,upc,url_key,image,description,special_price,regular_price,tier_prices,min price,categories,status
38116,Farm Tractor Truck & Trailer Set,GH382,731015249053,farm-tractor-truck-trailer-set,"https://www.koleimports.com/media/catalog/product/G/H/GH382_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Have some fun on the farm with this Farm Tractor Truck & Trailer Set featuring a collection of tractors in assorted colors, trailers and tools. Set includes 4 tractors, 2 trailers, 1 wheelbarrow, 1 shovel and 1 digging fork. For ages 3 and up.  Comes packaged in an individual box. Box measures approximately 15.25"" x 2.625"" x 11.5"".,Farm Tractor Truck & Trailer Set,",,9.36,"7.8,7.09",7.09,"Toys, Toy Vehicles",IN_STOCK
9912,Square Mold Beach Pail,HB824,731015184491,square-mold-beach-pail,"https://www.koleimports.com/media/catalog/product/H/B/HB824.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for the beach or park, these Square Mold Beach Pails are a super fun way to create professional looking sand castles. Useful design features a square shape with a castle style top. Pails are assorted in color: magenta, lime green and light blue. They are made of polypropylene plastic and have a handle for easy transport. Comes packaged loose with a UPC label on the bottom. Each measures approximately 4 1/2"" x 5 3/4"" x 4 1/2"".,Square Mold Beach Pail,Valde Quadrado Para Playa",,1.15,"0.96,0.87",0.87,"Toys, Beach & Sand Toys",IN_STOCK
49555,Wild Republic Large Plush Big Head Rainbow Snake,DD423,092389132014,wild-republic-large-plush-big-head-rainbow-snake,"https://www.koleimports.com/media/catalog/product/D/D/DD423.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Measuring an impressive 54"" long, the Wild Republic Large Plush Big Head Rainbow Snake features accurate and detailed coloring on a velvety-soft plush fabric.  A perfect gift for the reptilian enthusiast in your life.  Also makes a great way to teach kids about snakes in class or at home.  The slithering stuffed snake is made of soft material and has realistic hard plastic eyes. Comes packaged loose with a hang tag.   ",,5.28,"4.4,4",4,"Closeouts, Toys, Plush Toys, Holiday Gift Guide",IN_STOCK
57310,11'' Blue & White Velvet Penguin,DD494,,11-blue-white-velvet-penguin-dd494,"https://www.koleimports.com/media/catalog/product/D/D/DD494.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Bring the wild outdoors inside with this super soft velvet Stuffed Penguin Toy. Emperor penguins can grow up to 4 feet tall but this cuddly mini version is perfect for stuffed animal collectors or gift-giving. Penguin is made of plush polyester velvet fiber. He's blue and white with blue arms, head, and a white belly and face. His feet and beak are plush and orange. He has a royal blue ribbon tied around his neck, making him that much more adorable. Comes packaged alone, along with a hangtag. Measures approximately 11"" from top to bottom.,11'' Blue & White Velvet Penguin,",,2.31,"1.93,1.75",1.75,"Closeouts, Toys, Plush Toys, Specials",IN_STOCK
37591,Dress Up Beauty Play Set,KA329,731015244843,dress-up-beauty-play-set,"https://www.koleimports.com/media/catalog/product/K/A/KA329.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Girls will love playing for hours with this cute 6-piece Dress Up Beauty Play Set featuring a variety of play tools and accessories made of bright pink plastic. Set includes a hair curler, hair comb accessory, lipstick, perfume bottle, flower shaped mirror and leaf shaped hair brush. For ages 3 and up. Comes packaged in a blister pack.,Dress Up Beauty Play Set,",,1.33,"1.11,1.01",1.01,"Toys, Pretend Play",IN_STOCK
38779,Large Castle Shape Beach Bucket,OT017,731015252527,large-castle-shape-beach-bucket,"https://www.koleimports.com/media/catalog/product/O/T/OT017-1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Collect sand and mold it into a big sandcastle with this Large Castle Shape Beach Bucket featuring a brightly-colored durable plastic bucket with a detailed design and a folding handle. Measures approximately 9"" tall x 11"" in diameter. Comes in assorted colors: green, yellow and pink. Comes packaged with a hang tag.,Large Castle Shape Beach Bucket,",,2.46,"2.05,1.86",1.86,"Toys, Beach & Sand Toys",IN_STOCK
16703,Practice Baseballs,KT022,731015160815,practice-baseballs,"https://www.koleimports.com/media/catalog/product/K/T/KT022.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for beginners or those wanting to improve skills, this 3-piece Practice Baseballs Set features plastic whiffle-type baseballs that are ideal for outdoor practice. Each set comes with 3 balls in assorted colors. Balls are approximately 7 1/2"" around. Set is packaged in a net bag with header card.,Practice Baseballs,Bola D/Plastico 3Pzas",,1.33,"1.11,1.01",1.01,"Toys, Sport Toys",IN_STOCK
15710,Colorful Tinsel Baton,KK260,731015076109,colorful-tinsel-baton,"https://www.koleimports.com/media/catalog/product/K/K/KK260.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for swirling, this Tinsel Baton features a clear plastic baton with colored bulb end caps that rattle and have colored metallic streamers. Shredded within the baton is mini metallic streamer that matches the end caps. 21"" Overall length with 2"" bulb diameter and 1/2"" baton diameter. Streamers are about 9"" long. Comes in assorted colors. Comes in a poly bag with header card. Not recommended for children under 3.,Colorful Tinsel Baton,Baton De Nina",,1.33,"1.11,1.01",1.01,"Toys, Sport Toys",IN_STOCK
15906,Flying Gliders,KK776,731015129904,flying-gliders,"https://www.koleimports.com/media/catalog/product/K/K/KK776.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Flying gliders are always a hit with kids. This product includes two gliders, good for one child to double up on fun or to play with one and share one. Gliders are easy to put together and are launched by hand for smooth gliding. Includes plastic propeller and nose bearing. Use caution with children under the age of 3.  Comes in assorted styles.  Comes packaged in a poly bag with a header card.  ,Flying Gliders,Planeadores De Vuelo",,1.03,"0.86,0.78",0.78,"Toys, Flying Toys",IN_STOCK
15717,Skip Cord with Ball,KK275,731015075836,skip-cord-with-ball,"https://www.koleimports.com/media/catalog/product/K/K/KK275.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Fun and easy to use, this Skip Cord with Ball is sure to provide hours of wacky fun. Skip, hop or run - just attach to ankle and get ready for fun! Great exercise for kids. Comes with a plastic ring with a neon pink ball attached to a stretch cord. Not recommended for children under 3. Ball diameter is approximately 2 3/4"", inside ring diameter is 4 3/4"" and outside ring diameter is 6 1/8"". Comes in assorted colors.  Comes packaged in a net bag.,Skip Cord with Ball,Cuerda Para Saltar",,1.39,"1.16,1.05",1.05,"Toys, Sport Toys",IN_STOCK
30328,Educational Microscope Kit,OF464,731015216277,educational-microscope-kit-1,"https://www.koleimports.com/media/catalog/product/O/F/OF464.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for inquisitive kids, this 10-piece Educational Microscope Kit features a refined microscope with 100x, 200x and 400x magnification, a powerful LED light and everything needed to collect, label and view small specimens and objects. Kit includes: microscope, collection vials, blank labels, 1 prepared slide, 4 blank slides and tweezer. For ages 8 and up. Requires 2 'AA' batteries (not included). Comes packaged in an individual window box.  Box measures approximately 7.5"" x 3.5"" x 9.5"".,Educational Microscope Kit,",,13.08,"10.9,9.91",9.91,"Toys, Educational Toys",IN_STOCK
49710,Moustache Sunglasses,GW750,608707796600,moustache-sunglasses,"https://www.koleimports.com/media/catalog/product/G/W/GW750.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","These Moustache Sunglasses make for a hilarious party favor, perfect top off to a Halloween costume, or even for an emergency pair of sunglasses to keep in your car! They come in three assorted styles; police officer hat with glasses and mustache, pink kitty ears glasses with whiskers, and sombrero with a mustache. The sunglasses are universally fitting. All glasses are black, and all are tinted except for the kitty, those shades are clear. ,Moustache Sunglasses,",,1.04,"0.87,0.79",0.79,"Closeouts, Toys, Novelties & Magic, Specials",IN_STOCK
6458,Jumbo Double Sided Flash Cards Countertop Display,DC105,731015118601,jumbo-double-sided-flash-cards-countertop-display,"https://www.koleimports.com/media/catalog/product/D/C/DC105-17704_2.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for learning basic math, these Jumbo Double Sided Flash Cards come in 4 assorted styles: multiplication, addition, subtraction and division. The cards measure approximately 5 11/16"" x 3 10/16"" x 11/16"". Cards come packaged in a hanging box.  Countertop display comes with 44 pieces. ,Jumbo Double Sided Flash Cards Countertop Display,Tarjetas Para Aprendisaje",,1.01,,1.01,"Toys, Educational Toys",IN_STOCK
21967,Sling Shot Water Bomb,SK139,731015081318,sling-shot-water-bomb,"https://www.koleimports.com/media/catalog/product/S/K/SK139.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","The perfect spring and summer fun toy, this Sling Shot Water Bomb comes with a sling shot and 10 balloons to make ""water bombs"" that can be flung at targets. Also included is a funnel that attaches to faucets to easily fill balloons. Just fill balloons, place inside the plastic pocket on sling shot and hurl away. Sling shots come in assorted colors including orange, yellow and green.  Sling shots measure approximately 7 3/4"" long and deflated balloons are about 2"" long.  Comes packaged in a blister pack. ,Sling Shot Water Bomb,Globo",,2.16,"1.8,1.64",1.64,"Toys, Water Balloons",IN_STOCK
47620,Metallic Tattoos and Hair Crown,BB748,5037200032963,metallic-tattoos-and-hair-crown,"https://www.koleimports.com/media/catalog/product/B/B/BB748.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Whether you're attending a music festival or a theme party, this set of Metallic Tattoos and Hair Crown will complete your free-spirit style. Set includes 1 sheet of tattoos in an assortment of tribal and classic tattoo styles.  Crown is on a gold chain with this a faux jade jewel in the center.  Comes packaged in a hanging panel. Instructions are included on the back.  ",,0.73,"0.61,0.55",0.55,"Closeouts, Toys, Tattoos, Specials",IN_STOCK
16067,Spring Action Super Toy,KL157,731015169221,spring-action-super-toy,"https://www.koleimports.com/media/catalog/product/K/L/KL157.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for hours of exciting play, this classic Spring Action Super Toy moves and slinks down stairs or can be balanced with hands. Made with colorful plastic. For ages 3 and up.  Comes packaged with a wrap around. ,Spring Action Super Toy,Juguete",,1.66,"1.39,1.26",1.26,"Toys, Sport Toys",IN_STOCK
47204,Tootsie Pop Sticky Throw Toy,DI660,605168534284,tootsie-pop-sticky-throw-toy,"https://www.koleimports.com/media/catalog/product/D/I/DI660.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Hog Wild Tootsie Pop Sticky Throw Toy is perfect to grip, mold, and throw on walls or flat surfaces. With its sticky surfaces and moldable middle - the sticky Candy splats and sticks to any flat surfaces like walls and doors. The sticky candy may leave a mark on your surfaces. To clean surface- wash with soapy water -if sticky gets dirty rinse with clean water and wipe dry. The candy will break if it's over squeezed or overstretched. It packaged in a blister pack for display. Great for children of four years of age and above.,Tootsie Pop Sticky Throw Toy,",,0.79,,0.79,"Closeouts, Toys, Novelties & Magic",IN_STOCK
48366,"Vibes 12"" Pink Playful Penguin Plush Toy",DD254,92389885071,vibes-12-pink-playful-penguin-plush-toy,"https://www.koleimports.com/media/catalog/product/D/D/DD254.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Bring the wild outdoors inside with this super soft Pink Plush Penguin Toy. Penguins live can be found south of the equator but this cuddly version is perfect for stuffed animal collectors or gift-giving.  Penguin is made of plush polyester fiber and has plastic pellets located in the bottom which allow your new friend to stand up straight. Comes packaged loose with a hangtag that details fun facts.  Measures approximately 10.5"" tall. ,Vibes 12"" Pink Playful Penguin Plush Toy,",,5.28,"4.4,4",4,"Closeouts, Toys, Plush Toys",IN_STOCK
38054,Emoticon Character Plush Doll,OS822,731015248797,emoticon-character-plush-doll,"https://www.koleimports.com/media/catalog/product/O/S/OS822-41997_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Add fun, familiar faces to your space with these unique Emoticon Character Plush Dolls featuring super soft, fluffy dolls in the designs of commonly used keyboard character expressions. These dolls are great for cuddling and using while traveling. Dolls come in 6 assorted styles. Dolls measure approximately 9"" x 12"". Comes packaged with a hang tag.,Emoticon Character Plush Doll,",,3.92,"3.27,2.97",2.97,"Closeouts, Toys, Plush Toys, Pop Culture Licensed Items",IN_STOCK
21960,Sports Yo-Yo Set,SK036,731015178933,sports-yo-yo-set,"https://www.koleimports.com/media/catalog/product/S/K/SK036.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","The yo-yo is a classic toy that never goes out of style! Great for fun, practicing hand/eye coordination or for stress relief. Each pack comes with 2 yo-yos in a basketball and soccer ball design. Each yo-yo measures approximately 2"" in diameter.  For ages 3 and up.  Comes packaged in a blister pack.,Sports Yo-Yo Set,Juguete/Yoyo 2Pzas",,1.66,"1.39,1.26",1.26,"Toys, Activity Toys",IN_STOCK
16043,Light-Up Woven Kick Sack Countertop Display,KL124,731015118489,light-up-woven-kick-sack-countertop-display,"https://www.koleimports.com/media/catalog/product/K/L/KL124_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for outdoor fun, this Light-Up Woven Kick Sack features a colorful woven ball filled with a red/blue LED flashing light surrounded by plastic pellets. Flashing lasts approximately 15 seconds before shutting off. Patterns and styles may vary but may include happy faces, stripes and yin yang designs. Ideal for children ages 3 and up. Countertop display comes with 12 pieces. Box measures approximately 6.375"" x 3.125"" x 4.375"".,Light-Up Woven Kick Sack Countertop Display,Jugete Mini Pelota De Estambre",,0.94,,0.94,"Toys, Sport Toys",IN_STOCK
44237,Battery Operated Musical Guitar (Blue),OT957,731015247462,battery-operated-musical-guitar-in-assorted-styles,"https://www.koleimports.com/media/catalog/product/O/T/OT957.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Everybody's got a dream so rock on with these Battery Operated Musical Guitar in Assort Style. Its perfect for children of 3 years of age and above. The guitar comes in blue and pink. It lights up when the guitar plays music and will enter standby when not operated within 120 seconds. The guitar is great to gift to someone who loves music. The guitar is approximately 5"" x 14"" x 1"" in size. It is 3 x 1.5 v AA battery operated (not included). Comes packaged in a box.,Battery Operated Musical Guitar (Blue),",,7.59,"6.33,5.75",5.75,"Toys, Musical Toys",IN_STOCK
39950,Beach Play Set with Standing Sifter & Dump Truck,KK768,731015255047,beach-play-set-with-standing-sifter-dump-truck,"https://www.koleimports.com/media/catalog/product/K/K/KK768.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for playing and building with sand, this 12-piece Beach Play Set features a huge variety of plastic tools and toys in bright colors. Set includes: 4-piece standing sifter that can be taken apart to use the funnel, seahorse molds and sifter separately, a small bucket with a folding handle, 5 sea animal shaped molds, a shovel, scooper, rake, sifter and a movable dump truck. Comes in assorted colors: orange, green and yellow. For ages 3 and up. Comes packaged in a net bag with a hang tag.,Beach Play Set with Standing Sifter & Dump Truck,",,4.83,"4.03,3.66",3.66,"Toys, Beach & Sand Toys",IN_STOCK
48868,Wild Republic Sea Critters Plush Angelfish Flame,DD310,092389215366,wild-republic-sea-critters-plush-angelfish-flame,"https://www.koleimports.com/media/catalog/product/D/D/DD310.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","This realistic looking Plush Flame Angelfish is a perfect gift for those obsessed with fish, finding ocean friends or everything under the sea. The Flame Angelfish is made out of super-soft polyester fiber, has hard plastic eyes, soft fins and a small batch of plastic pellets in his belly so he can sit up straight.  Measures 8.5"" x 5.5"" x 6"" long. Comes packaged loose with a hangtag that has a Flame Angelfish fun fact. ",,2.32,"1.93,1.75",1.75,"Closeouts, Toys, Plush Toys, Specials, Holiday Gift Guide",IN_STOCK
39391,Shrek Tote Bag,PC313,082686094917,shrek-tote-bag,"https://www.koleimports.com/media/catalog/product/P/C/PC313.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for trick-or-treating and more, this Shrek the Third Tote Bag features a square plastic bag with Shrek graphics and durable green plastic handles. Measures approximately 13"" x 14.625"" with 3"" drop handles. Comes loose.,Shrek Tote Bag,",,0.65,"0.54,0.49",0.49,"Closeouts, Seasonal, Halloween, Specials, Halloween Sale, Collections, Pop Culture Licensed Items, Halloween Collection",IN_STOCK
54690,Emoji Tin Pencil Box in 4 Assorted Styles,CI226,815532021887,emoji-tin-pencil-box-in-4-assorted-styles-ci226,"https://www.koleimports.com/media/catalog/product/C/I/CI226.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for back to school for your kids, or even for personal arts and crafts pencils, brushes, and pens! These Emoji inspired pencil boxes are super cute in each of the four assorted styles. Comes in green sports emojis, pink 'popular girl' emojis, blue 'nerd' emojis, and miscellaneous rainbow emojis! The pencil case comes packaged alone. ,Emoji Tin Pencil Box in 4 Assorted Styles,",,0.73,"0.61,0.55",0.55,"Closeouts, School & Office Supplies, Storage Organizers & Filing, Specials, Pop Culture Licensed Items",IN_STOCK
43801,Star Wars Dry Erase Board in Assorted Designs,CT114,795229603810,star-wars-dry-erase-board-in-assorted-designs,"https://www.koleimports.com/media/catalog/product/C/T/CT114.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Write yourself a reminder, to do list or an inspirational quote on this Dinsey licensed Star Wars Dry Erase Message Board. It is perfect to hang on the door, next to the fridge and more. It comes with a dry erase marker and dry eraser on the cap. The message board comes with assorted designs. It is approximately 11.25"" x 8"" in size. The message board comes packaged in a poly bag with a hanging header card.,Star Wars Dry Erase Board in Assorted Designs,",,0.78,"0.65,0.59",0.59,"Closeouts, School & Office Supplies, Display Boards, Collections, Pop Culture Licensed Items, Back To School, Arts & Craft Essentials",IN_STOCK
35733,100 Count Spider-man Mini Cupcake Liners,HA439,678634488756,100-count-spider-man-mini-cupcake-liners,"https://www.koleimports.com/media/catalog/product/H/A/HA439.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect addition for your Spider MAN theme  party. Serve some delicious mini cupcakes, treats, or any other party favors. Set of 100 liners, comes individually packaged in blister card. 
,100 Count Spider-man Mini Cupcake Liners,",,0.65,"0.54,0.49",0.49,"Closeouts, Kitchen & Dining, Baking Supplies, Specials, Collections, Pop Culture Licensed Items",IN_STOCK
47710,Superman Plastic Tote Bag,HA486,082686301978,superman-plastic-tote-bag,"https://www.koleimports.com/media/catalog/product/H/A/HA486.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","It's a bird!  It's a plane! No, it's Superman!  It's all treats and no tricks with the Man of Steel Plastic Tote Bag! Use as a Halloween bag, favor bag or pass out at your next party for pinata candy. Bag has a printed image of the new Superman on one side, and the Superman logo on the other. Bag has hard plastic handles so it's easy to carry. Comes packaged loose and measures approximately 13.125"" x 15"".",,0.52,"0.43,0.39",0.39,"Closeouts, Seasonal, Halloween, Specials, Collections, Pop Culture Licensed Items",IN_STOCK
43243,Goody Trolls Color Changing Headband,BI928,041457110775,goody-trolls-color-changing-headband,"https://www.koleimports.com/media/catalog/product/B/I/BI928-2.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Enjoy this Goody headband inspired by Poppy from the animated movie Trolls. This headband changed color in the sun; it will sure make your friends take a double look at your hair accessories. This headband will make you look stylish while helping you with loose hair. Like Poppy said ""Everybody, shake your hair and feel united! Ohhhh!"". The headband comes packaged loose with a hanging header. ,Goody Trolls Color Changing Headband,",,0.6,"0.5,0.45",0.45,"Closeouts, Hair Care, Hair Bands & Scrunchies, Specials, Collections, Pop Culture Licensed Items",IN_STOCK
43643,Nickelodeon's Sunny Day 12 Pack Pencils,JE212,191537019099,nickelodeon-s-sunny-day-12-pack-pencils,"https://www.koleimports.com/media/catalog/product/J/E/JE212.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Go to school with your favorite Sunny Day characters. This Nickelodeon licensed number 2 pencils are perfect to use at home, school while doing school assignments or gift a pencil to the girls in your squad. This packaged include a 12 pack of pencils made of real wood with an easer tip. It comes packaged in a 10"" x 3.75"" x 0.25"" polybag and header card. Great for children of three years of age and above.,Nickelodeon's Sunny Day 12 Pack Pencils,",,1.13,"0.94,0.85",0.85,"Closeouts, School & Office Supplies, Writing Instruments, Collections, Pop Culture Licensed Items, Back To School",IN_STOCK
49988,Reading Glasses on Pre-assembled Wire Display,GT128,843653121544,reading-glasses-on-pre-assembled-wire-display,https://www.koleimports.com/media/catalog/product/placeholder/default/Untitled-4_1.jpg,"Reading Glasses on Pre-assembled Wire Display,",,0.8,,0.8,"Vision Care, Reading Glasses",IN_STOCK
7903,Eyeglass Repair Kit with Case,GH150,731015075980,eyeglass-repair-kit-with-case,"https://www.koleimports.com/media/catalog/product/G/H/GH150_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for emergency repairs and adjustments, this Eyeglass Repair Kit is a must-have for everyone wearing glasses. Kit includes: two philips screwdrivers, two flathead screwdrivers, one pick, one extension handle, four screws, two pads and one neck cord. All tools are packaged inside a convenient plastic carrying case. Case measures approximately 3"" x 1"" x 2 1/4"", cord measures 25 1/2"" long, extension handle measures 2 1/2"" long, screwdrivers and pick measure 1 3/4"" long. Comes packaged in a blister pack.,Eyeglass Repair Kit with Case,Kit De Reparacion De Lentes",,1.47,"1.22,1.11",1.11,"Vision Care, Eyewear Accessories",IN_STOCK
49612,10 Piece Eyeglass Repair Kit,GE441,731015275687,10-piece-eyeglass-repair-kit,"https://www.koleimports.com/media/catalog/product/G/E/GE441.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","10 Piece Eyeglass Repair Kit,",,0.73,"0.61,0.55",0.55,"Closeouts, Vision Care, Eyewear Accessories, Specials",IN_STOCK
58331,Blue Light Block Reading Glasses,GR341,843653104189,blue-light-block-reading-glasses-gr341,https://www.koleimports.com/media/catalog/product/placeholder/default/Untitled-4_1.jpg,"Blue Light Block Reading Glasses,",,4,,4,"Vision Care, Reading Glasses",IN_STOCK
41830,Galaxy Print Contact Lens Case,KL474,731015258703,galaxy-print-contact-lens-case,"https://www.koleimports.com/media/catalog/product/K/L/KL474.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for use with hard and soft contact lenses, this Galaxy Print Contact Lens Case features a durable, leak-proof plastic case in a fun outer space design. Made for chemical disinfection only. For ages 15 and up. Comes packaged in a hanging box. Box measures approximately 3.125"" x 1.25"" x 2.5"".",,0.73,"0.61,0.55",0.55,"Closeouts, Vision Care, Eyewear Accessories, Specials",IN_STOCK
54630,Nanette Lepore Sunglasses Case in White & Yellow Floral Print,GH794,842100124350,nanette-lepore-sunglasses-case-in-white-yellow-floral-print-gh794,"https://www.koleimports.com/media/catalog/product/G/H/GH794.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Nanette Lepore Sunglasses Case in White & Yellow Floral Print,",,1.98,"1.65,1.5",1.5,"Closeouts, Vision Care, Eyewear Accessories, Specials",IN_STOCK
9225,Key Chain Eyeglass Cleaner Countertop Display,GM813,731015194933,key-chain-eyeglass-cleaner-countertop-display,"https://www.koleimports.com/media/catalog/product/G/M/GM813.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Keep your glasses clean and clear with this Eyeglass Cleaner featuring a non-abrasive design that will not scratch lenses. Easily cleans both sides of the lens simultaneously making it super convenient to clean smudges. Comes on a keychain ring so it can be taken with you wherever you go. Comes in assorted colors.  Countertop display comes with 24 pieces. ,Key Chain Eyeglass Cleaner Countertop Display,",,0.7,,0.7,"Vision Care, Eyewear Accessories",IN_STOCK
55033,Pink Body Glove Retro Neoprene Sunglass Case,GH812,842100117352,pink-body-glove-retro-neoprene-sunglass-case-gh812,"https://www.koleimports.com/media/catalog/product/G/H/GH812.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Pink Body Glove Retro Neoprene Sunglass Case,",,1.98,"1.65,1.5",1.5,"Closeouts, Vision Care, Eyewear Accessories, Specials",IN_STOCK
41828,Heart Treble Print Contact Lens Case,KL472,731015258680,heart-treble-print-contact-lens-case,"https://www.koleimports.com/media/catalog/product/K/L/KL472.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for use with hard and soft contact lenses, this Heart Treble Print Contact Lens Case features a durable, leak-proof plastic case in a fun musical note heart design. Made for chemical disinfection only.  For ages 15 and up.  Comes packaged in a hanging box. Box measures approximately 3.125"" x 1.25"" x 2.5"".,Heart Treble Print Contact Lens Case,",0.36,0.61,"0.51,0.46",0.36,"Closeouts, Vision Care, Eyewear Accessories, Specials, Clearance Sale",IN_STOCK
45182,Reading Glasses Floor Display,GT109,843653121483,reading-glasses-floor-display-3,"https://www.koleimports.com/media/catalog/product/G/T/GT109.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for travel and everyday use, these Assorted Color Reading Glasses feature a slim, lightweight design for easy wear and portability. Ideal for men or women, these glasses are simple in design and are a quick alternative while waiting for prescriptions to be filled. Glasses include power +1.00. +1.25, +1.50, +1.75, +2.00, +2.25, +2.50, +3.00, and +3.50 They are packaged in a polybag. The floor display comes with 360 pieces.,Reading Glasses Floor Display,",0.85,1.1,,0.85,"Vision Care, Reading Glasses",IN_STOCK
8084,Acrylic Reading Glasses,GI073,731015032273,acrylic-reading-glasses,"https://www.koleimports.com/media/catalog/product/G/I/GI073.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Ideal for men or women, these Acrylic Reading Glasses are simple in design and are a quick alternative while waiting for prescriptions to be filled. They measure approximately 5 1/4"" across the front and 5"" on the temple.  Comes packaged in a hanging poly bag.Ideal for men or women, these Acrylic Reading Glasses are simple in design and are a quick alternative while waiting for prescriptions to be filled. They measure approximately 5 1/4"" across the front and 5"" on the temple. Comes packaged in a hanging poly bag. The reading glasses comes available with +1.25, +1.75, +2.25, +2.50, and +2.75 in power.,Acrylic Reading Glasses,Lentes Para Lectura",,1.08,"0.9,0.82",0.82,"Vision Care, Reading Glasses",IN_STOCK
54633,Nanette Lepore Sunglasses Case in Red & Black Floral Print,GH795,842100124374,nanette-lepore-sunglasses-case-in-red-black-floral-print-gh795,"https://www.koleimports.com/media/catalog/product/G/H/GH795.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Nanette Lepore Sunglasses Case in Red & Black Floral Print,",,1.98,"1.65,1.5",1.5,"Closeouts, Vision Care, Eyewear Accessories, Specials",IN_STOCK
48956,Stylish Lucite Reading Glasses in Pouch,GE434,843653101072,stylish-lucite-reading-glasses-in-pouch,"https://www.koleimports.com/media/catalog/product/G/E/GE434.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Stylish Lucite Reading Glasses in Pouch,",,1.24,,1.24,"Closeouts, Vision Care, Reading Glasses, Specials",IN_STOCK
7830,Assorted Sunglasses,GH053,843653112160,assorted-sunglasses,"https://www.koleimports.com/media/catalog/product/G/H/GH053.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Assorted colors and styles of sunglasses. Some with plastic frames, some with metal and some with open bottom lens. Lens shades vary from vary dark to light hues to mirrored. They have UV400 lens protection. Each comes in a poly bag with hang tag.,Assorted Sunglasses,Anteojos Solares",,0.95,,0.95,"Vision Care, Sunglasses",IN_STOCK
54627,Ellen Tracy Sunglasses Case in Coral & Leaves Design,GH793,842100120604,ellen-tracy-sunglasses-case-in-coral-leaves-design-gh793,"https://www.koleimports.com/media/catalog/product/G/H/GH793.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Ellen Tracy Sunglasses Case in Coral & Leaves Design,",,1.98,"1.65,1.5",1.5,"Closeouts, Vision Care, Eyewear Accessories, Specials",IN_STOCK
